,tweet,user,location,label,split
713,"rt @airnews7: please return #oxygen cylinders #concentrator immediately after use.
#jammu @doic_jk @hello_anshul #stayhome #staysafe #covid…",BotJammu,,0,-1.628228695690562
714,rt @azizaafreen: 750lpm #oxygen plant ready for commissionin get gmc in 10days #jammu #jammuandkashmir #covid19 #westandwithrrr #radhemovie…,BotJammu,,0,0.008636829333149059
715,"rt @airnews7: please return #oxygen cylinders #concentrator immediately after use.
#jammu @doic_jk @hello_anshul #stayhome #staysafe #covid…",BotJammu,,0,0.1393750973579493
716,"rt @jammuspeaks: please return #oxygen cylinders #concentrator immediately after use.
#jammu @doic_jk @hello_anshul #stayhome #staysafe #co…",BotJammu,,0,0.184015514102603
718,"rt @sreekanth324: 2 #oxygen beds with #bipap available at
sri ramakrishan hospital #hyderabad
contact- 9986618040
verified 
at 11:58 am on…",dinesh_ethakota,,0,0.9976304121211208
719,"50 #oxygen beds and 7 #icu with #ventilators available at
know advance neuro hospital, #lucknow
contact-9415022002… https://t.co/czekhf8xlm",shivanjalingo,,0,0.3992355216343649
721,"rt @shivanjalingo: 70+ #oxygen beds available at
acharya shree bhikshu hospital, #delhi
no-9667136071
verified by @shivanjalingo  
at 12:48…",chernozems,"Brussels, Belgium",0,-0.8188477917353073
722,"#ranchi #oxygen #cyclinder 
#covidrelief #jharkhand 

oxygen cyclinder available on rental basis 

location ranchi… https://t.co/f1qlheonhx",Anshul18515888,"New Delhi, India",0,-0.22223005360311462
723,"ranchi oxygen cylinders available.
#verified 
#ranchi #oxygen #oxygencylinders #covid
#ranchifightscorona… https://t.co/vtwp6shvtp",CovidResIndia,,0,-0.20322132464534287
725,"#ranchi #indiafightscorona #oxygen #refill #jharkhand 

oxygen refilling available 
location ranchi 
name pratik 
c… https://t.co/kzmz2luqem",Anshul18515888,"New Delhi, India",0,0.15704822128779253
727,rt @the_hindu: tamil nadu cm #mkstalin said those hoarding and selling #remdesivir and #oxygen cylinders at higher prices would be detained…,Vikasvikki92,,0,0.4316460544572822
728,"#ranchi #indiafightscorona #oxygen #cyclinder 
#covidrelief 

oxygen cyclinder available 
location ranchi 
name abh… https://t.co/eswxwyiql9",Anshul18515888,"New Delhi, India",0,0.6285872189478962
729,"rt @vpothiyappan: * #oxygen #bed required*
date : 16/05/21
#patient name: k.anandan
age/ gender: 49/male
address location:  #chennai
sympto…",iamSelvam,"Singapore, Thillaivilagam-East",0,-1.3803265523316623
731,"rt @sreekanth324: 2 #oxygen beds with #bipap available at
sri ramakrishan hospital #hyderabad
contact- 9986618040
verified 
at 11:58 am on…",Harsha_N9,,0,-0.5117911587952684
732,rt @drshamamohd: 8 more people die due to lack of #oxygen at goa hospital. the total death toll is now 83. what a senseless loss of life! i…,VinayMantri10,Bombay,1,0.2982210638409317
733,luxury hair care delivered at home https://t.co/zyntj6q16l #kcr #lockdown #indiapolitics #oxygen #coronaviruspandemic,Andhravilasnews,USA,0,0.0629857495417137
737,"as we know, #covid19 is spreading at a very fast pace in the country. on seeing this, our honourable prime minister… https://t.co/fawcrrfhxg",ACTF_India, New Delhi !India,0,-1.846413638176098
738,"live | teams from naval dockyard visakhapatnam have repaired 2 #oxygen plants at nellore and shri kalahasthi.
follo… https://t.co/dbecxbmuyn",TheQuint,,0,-0.07949775041327099
740,"rt @shivanjalingo: 70+ #oxygen beds available at
acharya shree bhikshu hospital, #delhi
no-9667136071
verified by @shivanjalingo  
at 12:48…",alapati3636,"Hyderabad, India",0,-1.9209175192335113
741,"rt @rajan_tewari: attention ⚠️

this is not a mere allegation by bjp that they can deny....

inox director has outrightly said @aamaadmipar…",AastikUdenia,"Bhopal, India",0,1.6136359953479271
744,"rt @sreekanth324: 2 #oxygen beds with #bipap available at
sri ramakrishan hospital #hyderabad
contact- 9986618040
verified 
at 11:58 am on…",only_fr_pspk,Ekkada unte akkade,0,-1.3986758322380932
745,"rt @blrairport: two air india flights carrying 34,200 kgs of zeolite, arrived from rome at @blrairport today. this is the first of the many…",apthamitra,"Sahakar Nagar, Bengaluru",0,0.33955322769688273
746,"rt @blrairport: two air india flights carrying 34,200 kgs of zeolite, arrived from rome at @blrairport today. this is the first of the many…",B56804169,,0,-2.0167482949100433
747,"#verified #oxygen #cylinder #delhi  #covidrelief

oxygen cylinders available at delhi (10l, 68l and 80l) 

89207718… https://t.co/bzyhydoztu",Anshul18515888,"New Delhi, India",0,0.17755948007415445
748,"rt @fgctweets: #oxygenconcentrators: a new industry opens up for #msmes
#iiserbhopal innovators develop #oxycon: an affordable #oxygenconce…",businessline,"Chennai, India",0,-0.8811774647406154
749,"rt @sreekanth324: 2 #oxygen beds with #bipap available at
sri ramakrishan hospital #hyderabad
contact- 9986618040
verified 
at 11:58 am on…",urstrulytejaMB,,0,-1.5902484855509338
750,rt @drshamamohd: 8 more people die due to lack of #oxygen at goa hospital. the total death toll is now 83. what a senseless loss of life! i…,TomsonFrancis,"Kerala, India",1,-1.6187150174322387
752,"rt @sreekanth324: 2 #oxygen beds with #bipap available at
sri ramakrishan hospital #hyderabad
contact- 9986618040
verified 
at 11:58 am on…",johnwesley2706,"Tamil Nadu, India",0,-0.7950945771130404
753,"rt @sreekanth324: 2 #oxygen beds with #bipap available at
sri ramakrishan hospital #hyderabad
contact- 9986618040
verified 
at 11:58 am on…",Abhiman90958276,vizag,0,-0.8901962399430906
755,rt @drshamamohd: 8 more people die due to lack of #oxygen at goa hospital. the total death toll is now 83. what a senseless loss of life! i…,aliyaabbas,New Delhi ,1,0.9616585401879674
756,rt @drshamamohd: 8 more people die due to lack of #oxygen at goa hospital. the total death toll is now 83. what a senseless loss of life! i…,imChikku__,India,1,1.4970456600731485
757,"rt @sreekanth324: 2 #oxygen beds with #bipap available at
sri ramakrishan hospital #hyderabad
contact- 9986618040
verified 
at 11:58 am on…",AmarYerrapothu,,0,-1.8058933450125383
758,"rt @mahendermanral: for the lack of #oxygen.  

https://t.co/9ojehvt9mr https://t.co/mt21i0ntlo",MohdLeaf,,1,0.3313614111602001
759,"rt @deccanherald: ""now, we should not have problems regarding the oxygen supply. the commissioning of the tank is a major step towards solv…",My_Goa_,"Goa, India",0,0.7635324562391028
760,urgent 2 oxygen bed required anywhere in trichy or nearby. #bedsfortn #covidsos #bedsavailability #trichy… https://t.co/3rfilkgyml,aurenharish,trichy,0,-3.8336445166590876
761,"rt @sreekanth324: 2 #oxygen beds with #bipap available at
sri ramakrishan hospital #hyderabad
contact- 9986618040
verified 
at 11:58 am on…",prakash1148,👉ABUSERS PLZ STAY AWAY 👈🙏🙏,0,0.6306737184485475
764,"rt @srk_bangalore: #oxygenonwheel
free #oxygen bank / parlour 
starting tomorrow 13th may 2021, from 1030am to 6pm in #bangalore
initiative…",MohammedAaqui13,"Bengaluru South, India",0,0.8347770141213583
765,"rt @bengalurulive_: #bengaluru’s #mahalakshmilayout gets ccc with 46 #oxygenbeds

ccc at #kempegowdacommunityhall also has #oxygen concentr…",Atulchaturvedii,"Bengaluru, India",0,2.0441290498363283
767,"rt @rahulryon: ranchi covid resources available.
#verified 
#ranchi #oxygen #oxygencan  #covidresources https://t.co/1aoqq6qrzo",Natureplaceved2,Mumbai,0,-0.36610088090860626
768,"#tamilnadu
#oxygen
 
this may help those who are trying to get oxygen in tamilnadu

https://t.co/sszg5rheok",Sonaliakulkarni,,0,0.3649929752398364
769,"rt @radiochinar: he mentioned about the 250 bed hospital established at rangreth &amp; other initiatives like provisioning of icu beds, #oxygen…",simbushelsia911,,0,-0.7159514939945405
770,"rt @sreekanth324: 2 #oxygen beds with #bipap available at
sri ramakrishan hospital #hyderabad
contact- 9986618040
verified 
at 11:58 am on…",PSPKPawanism,Singapore,0,0.04037966891807542
771,rt @drshamamohd: 8 more people die due to lack of #oxygen at goa hospital. the total death toll is now 83. what a senseless loss of life! i…,JawwadAliKhan8,India 🇮🇳,1,-1.0649839473399885
772,"rt @indian3131: that death certificates issued in gujarat are fifteen times the actual deaths declared there.

that people are dying for wa…",narendraaggrwal,,1,1.3749362051652698
774,"rt @sreekanth324: 2 #oxygen beds with #bipap available at
sri ramakrishan hospital #hyderabad
contact- 9986618040
verified 
at 11:58 am on…",darling__prabha,Prabhas land,0,1.0187521938832471
775,"""now, we should not have problems regarding the oxygen supply. the commissioning of the tank is a major step toward… https://t.co/pzuehxrj3w",DeccanHerald,India,0,2.828975995686554
776,"rt @rajan_tewari: attention ⚠️

this is not a mere allegation by bjp that they can deny....

inox director has outrightly said @aamaadmipar…",The_PoliticalE,"Gujarat, India",0,-0.8631150755661037
777,"rt @rajan_tewari: attention ⚠️

this is not a mere allegation by bjp that they can deny....

inox director has outrightly said @aamaadmipar…",abhtrip,,0,1.1728270833597048
779,"2 #oxygen beds with #bipap available at
sri ramakrishan hospital #hyderabad
contact- 9986618040
verified 
at 11:58 am on 16-05-21",sreekanth324,"vijayawada, india",0,0.4441022998161383
780,"rt @rajan_tewari: attention ⚠️

this is not a mere allegation by bjp that they can deny....

inox director has outrightly said @aamaadmipar…",PavanPtbt,,0,-0.1417768022916154
781,"* #oxygen #bed required*
date : 16/05/21
#patient name: k.anandan
age/ gender: 49/male
address location:  #chennai… https://t.co/txnr3bhmlf",VPothiyappan,"Muthupet, India",0,0.8583417427000777
784,rt @drshamamohd: 8 more people die due to lack of #oxygen at goa hospital. the total death toll is now 83. what a senseless loss of life! i…,Mehbub89927336,,1,1.0379572425903907
785,"rt @blrairport: two air india flights carrying 34,200 kgs of zeolite, arrived from rome at @blrairport today. this is the first of the many…",BhallaBhupinder,"Patiala, India",0,0.20254118472355806
787,"rt @rajan_tewari: attention ⚠️

this is not a mere allegation by bjp that they can deny....

inox director has outrightly said @aamaadmipar…",Arvi_N,India,0,2.100613399715098
788,"rt @blrairport: two air india flights carrying 34,200 kgs of zeolite, arrived from rome at @blrairport today. this is the first of the many…",airindiain,"New Delhi, India",0,0.8974416243230681
789,"rt @rajan_tewari: attention ⚠️

this is not a mere allegation by bjp that they can deny....

inox director has outrightly said @aamaadmipar…",maheshbaria,,0,-0.8177529944988171
792,"rt @rajan_tewari: attention ⚠️

this is not a mere allegation by bjp that they can deny....

inox director has outrightly said @aamaadmipar…",vik_ch4787,anandpur sahib,0,-0.8440597181784437
793,"rt @sarswatshyam: 100 #oxygen #beds are #available in #jaipur

covid care centre, radha soami satsang beas, bilwa

contact: 7023557768, 014…",TheWingsOfIndia,🇮🇳,0,-1.5773954143194029
794,rt @drshamamohd: 8 more people die due to lack of #oxygen at goa hospital. the total death toll is now 83. what a senseless loss of life! i…,Rahi_Matwale,"Ranchi, India",1,-0.5158658366420891
795,"rt @mahendermanral: for the lack of #oxygen.  

https://t.co/9ojehvt9mr https://t.co/mt21i0ntlo",bestrahulever,"Jaipur, India",1,0.7951009935764358
796,rt @drshamamohd: 8 more people die due to lack of #oxygen at goa hospital. the total death toll is now 83. what a senseless loss of life! i…,vikrantparate,"Thimphu, Bhutan",1,-0.7026455809110814
798,"100 #oxygen #beds are #available in #jaipur

covid care centre, radha soami satsang beas, bilwa

contact: 702355776… https://t.co/vpvycwoyrq",sarswatshyam,"Jaipur, India",0,1.1988109155322146
799,@arvindkejriwal shut up you lier. now giving advice to not blame others. till yesterday you and your deputy cm were… https://t.co/wjs2j3b6bi,MukeshDolia,"BARODA, INDIA",0,-1.1397725873202118
800,"rt @rajan_tewari: attention ⚠️

this is not a mere allegation by bjp that they can deny....

inox director has outrightly said @aamaadmipar…",deshpremiladka,,0,-0.24125321298712513
803,"rt @covidhelpchd: for #ambulance with #oxygen service 
contact : 8292710851 
location : #patna 
verified 11:08 am  16.05
#covid19 #covideme…",BMarimo1,,0,-0.7872417109410501
804,rt @drshamamohd: 8 more people die due to lack of #oxygen at goa hospital. the total death toll is now 83. what a senseless loss of life! i…,Vakeel_VT,,1,-0.08813991851279289
808,"rt @shivanjalingo: #oxygen beds available at
jdm hospital, #patna
contact-8102473340
verified by @shivanjalingo  
at 12:07 pm on 16-05-21
@…",BMarimo1,,0,-1.1292932111637144
809,"rt @aaravseth_: #sunday4securedfuture is back in action.🤝
planted a #treeofhope🌳 to surpass this phase from my country &amp; world. 
lets plant…",EWestaway,,0,1.2932380821756666
812,"rt @blrairport: two air india flights carrying 34,200 kgs of zeolite, arrived from rome at @blrairport today. this is the first of the many…",HarshaAmbekar,Pavagada,0,0.928780305402267
813,rt @pagcfoundation: update for #oxygenrefilling in #dehradun #uttarakhand #verified by #pagcfoundation  #covidemergency2021 #covid19 #covid…,Uttarakhand_RT,Uttarakhand,0,0.9610046391882396
815,rt @iam_sjsuryah: sri #isarivelan mission hospital #covidcarecentre with #oxygen support if needed #chennai #alwarpet 4 star hotel converte…,rahulajay999,,0,-2.281619324608909
816,"rt @rajan_tewari: attention ⚠️

this is not a mere allegation by bjp that they can deny....

inox director has outrightly said @aamaadmipar…",Nau__One,,0,-1.8447374061953712
817,rt @drshamamohd: 8 more people die due to lack of #oxygen at goa hospital. the total death toll is now 83. what a senseless loss of life! i…,Bharatbachaoab,India,1,-0.07353035888634679
818,rt @aiadmkofficial: honourable leader of opposition thiru. @epstamilnadu writes to honourable prime minister thiru. @narendramodi requestin…,VidhyashankarA1,"கணபதி,கோவை",0,-0.8228812465167642
820,"rt @aaravseth_: #sunday4securedfuture is back in action.🤝
planted a #treeofhope🌳 to surpass this phase from my country &amp; world. 
lets plant…",Ibrodollars,Nigeria,0,-1.519508557303632
822,rt @drshamamohd: 8 more people die due to lack of #oxygen at goa hospital. the total death toll is now 83. what a senseless loss of life! i…,ninaneapen,,1,-1.4177838327710754
823,"rt @soutikbbc: when breath becomes air. 
via ⁦@indianexpress⁩ 
#covid19india #oxygen https://t.co/5gki1pdmuf",kp1001,,0,-0.4686702132000212
824,live | a total of 777 containers carrying 14294.141 mt medical #oxygen have been dispatched under supervision of… https://t.co/jttnca2bpp,TheQuint,,0,-0.3161200867064334
825,update for #oxygenrefilling in #delhi #delhincr #delhisos #verified by #pagcfoundation  #covidemergency2021… https://t.co/rxsaf71mgm,PAGCfoundation,"Patna, India",0,0.18856654978858148
826,"rt @blrairport: two air india flights carrying 34,200 kgs of zeolite, arrived from rome at @blrairport today. this is the first of the many…",SAVEHUMANTY,India,0,-0.8756653281142949
827,"#nation | dial 1031 for #oxygen in #delhi, says @arvindkejriwal 

read more at:
https://t.co/43ngtpusl1",ahmedabadmirror,"Ahmedabad, Gujarat",0,-1.8876767904654304
828,"rt @rajan_tewari: attention ⚠️

this is not a mere allegation by bjp that they can deny....

inox director has outrightly said @aamaadmipar…",jaisinghraghuva,India,0,0.2596213148941438
